2010-04-14 20:11:06 Warning: Warning (2): Cannot modify header information - headers already sent by (output started at /home/rogerwu99/moocrunch.com/test2/test/cake/basics.php:307) in [APP/controllers/components/auth.php, line 265]
2010-04-14 20:11:06 Warning: Warning (2): Cannot modify header information - headers already sent by (output started at /home/rogerwu99/moocrunch.com/test2/test/cake/basics.php:307) in [APP/controllers/components/auth.php, line 265]
2010-04-14 20:11:22 Warning: Warning (2): include_once(jsonwrapper/jsonwrapper.php) [<a href='http://php.net/function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:11:22 Warning: Warning (2): include_once() [<a href='http://php.net/function.include'>function.include</a>]: Failed opening 'jsonwrapper/jsonwrapper.php' for inclusion (include_path='/home/rogerwu99/moocrunch.com/test2/test:/home/rogerwu99/moocrunch.com/test2/test/app/:.:/usr/local/php5/lib/php:/usr/local/lib/php') in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:11:22 Warning: Warning (2): Cannot modify header information - headers already sent by (output started at /home/rogerwu99/moocrunch.com/test2/test/cake/basics.php:307) in [APP/controllers/components/auth.php, line 265]
2010-04-14 20:11:23 Warning: Warning (2): include_once(jsonwrapper/jsonwrapper.php) [<a href='http://php.net/function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:11:23 Warning: Warning (2): include_once(jsonwrapper/jsonwrapper.php) [<a href='http://php.net/function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:11:23 Warning: Warning (2): include_once() [<a href='http://php.net/function.include'>function.include</a>]: Failed opening 'jsonwrapper/jsonwrapper.php' for inclusion (include_path='/home/rogerwu99/moocrunch.com/test2/test:/home/rogerwu99/moocrunch.com/test2/test/app/:.:/usr/local/php5/lib/php:/usr/local/lib/php') in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:11:23 Warning: Warning (2): include_once() [<a href='http://php.net/function.include'>function.include</a>]: Failed opening 'jsonwrapper/jsonwrapper.php' for inclusion (include_path='/home/rogerwu99/moocrunch.com/test2/test:/home/rogerwu99/moocrunch.com/test2/test/app/:.:/usr/local/php5/lib/php:/usr/local/lib/php') in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:11:23 Warning: Warning (2): include_once(jsonwrapper/jsonwrapper.php) [<a href='http://php.net/function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:11:23 Warning: Warning (2): include_once() [<a href='http://php.net/function.include'>function.include</a>]: Failed opening 'jsonwrapper/jsonwrapper.php' for inclusion (include_path='/home/rogerwu99/moocrunch.com/test2/test:/home/rogerwu99/moocrunch.com/test2/test/app/:.:/usr/local/php5/lib/php:/usr/local/lib/php') in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:11:23 Warning: Warning (2): include_once(jsonwrapper/jsonwrapper.php) [<a href='http://php.net/function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:11:23 Warning: Warning (2): include_once() [<a href='http://php.net/function.include'>function.include</a>]: Failed opening 'jsonwrapper/jsonwrapper.php' for inclusion (include_path='/home/rogerwu99/moocrunch.com/test2/test:/home/rogerwu99/moocrunch.com/test2/test/app/:.:/usr/local/php5/lib/php:/usr/local/lib/php') in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:11:23 Warning: Warning (2): Cannot modify header information - headers already sent by (output started at /home/rogerwu99/moocrunch.com/test2/test/cake/basics.php:307) in [APP/controllers/components/auth.php, line 265]
2010-04-14 20:11:23 Warning: Warning (2): Cannot modify header information - headers already sent by (output started at /home/rogerwu99/moocrunch.com/test2/test/cake/basics.php:307) in [APP/controllers/components/auth.php, line 265]
2010-04-14 20:11:23 Warning: Warning (2): Cannot modify header information - headers already sent by (output started at /home/rogerwu99/moocrunch.com/test2/test/cake/basics.php:307) in [APP/controllers/components/auth.php, line 265]
2010-04-14 20:11:23 Warning: Warning (2): Cannot modify header information - headers already sent by (output started at /home/rogerwu99/moocrunch.com/test2/test/cake/basics.php:307) in [APP/controllers/components/auth.php, line 265]
2010-04-14 20:12:38 Warning: Warning (2): include_once(jsonwrapper/jsonwrapper.php) [<a href='http://php.net/function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:12:38 Warning: Warning (2): include_once() [<a href='http://php.net/function.include'>function.include</a>]: Failed opening 'jsonwrapper/jsonwrapper.php' for inclusion (include_path='/home/rogerwu99/moocrunch.com/test2/test:/home/rogerwu99/moocrunch.com/test2/test/app/:.:/usr/local/php5/lib/php:/usr/local/lib/php') in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:12:38 Warning: Warning (2): Cannot modify header information - headers already sent by (output started at /home/rogerwu99/moocrunch.com/test2/test/cake/basics.php:307) in [APP/controllers/components/auth.php, line 265]
2010-04-14 20:12:39 Warning: Warning (2): include_once(jsonwrapper/jsonwrapper.php) [<a href='http://php.net/function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:12:39 Warning: Warning (2): include_once() [<a href='http://php.net/function.include'>function.include</a>]: Failed opening 'jsonwrapper/jsonwrapper.php' for inclusion (include_path='/home/rogerwu99/moocrunch.com/test2/test:/home/rogerwu99/moocrunch.com/test2/test/app/:.:/usr/local/php5/lib/php:/usr/local/lib/php') in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:12:39 Warning: Warning (2): include_once(jsonwrapper/jsonwrapper.php) [<a href='http://php.net/function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:12:39 Warning: Warning (2): include_once(jsonwrapper/jsonwrapper.php) [<a href='http://php.net/function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:12:39 Warning: Warning (2): include_once() [<a href='http://php.net/function.include'>function.include</a>]: Failed opening 'jsonwrapper/jsonwrapper.php' for inclusion (include_path='/home/rogerwu99/moocrunch.com/test2/test:/home/rogerwu99/moocrunch.com/test2/test/app/:.:/usr/local/php5/lib/php:/usr/local/lib/php') in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:12:39 Warning: Warning (2): include_once() [<a href='http://php.net/function.include'>function.include</a>]: Failed opening 'jsonwrapper/jsonwrapper.php' for inclusion (include_path='/home/rogerwu99/moocrunch.com/test2/test:/home/rogerwu99/moocrunch.com/test2/test/app/:.:/usr/local/php5/lib/php:/usr/local/lib/php') in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:12:39 Warning: Warning (2): include_once(jsonwrapper/jsonwrapper.php) [<a href='http://php.net/function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:12:39 Warning: Warning (2): include_once() [<a href='http://php.net/function.include'>function.include</a>]: Failed opening 'jsonwrapper/jsonwrapper.php' for inclusion (include_path='/home/rogerwu99/moocrunch.com/test2/test:/home/rogerwu99/moocrunch.com/test2/test/app/:.:/usr/local/php5/lib/php:/usr/local/lib/php') in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:12:39 Warning: Warning (2): Cannot modify header information - headers already sent by (output started at /home/rogerwu99/moocrunch.com/test2/test/cake/basics.php:307) in [APP/controllers/components/auth.php, line 265]
2010-04-14 20:12:39 Warning: Warning (2): Cannot modify header information - headers already sent by (output started at /home/rogerwu99/moocrunch.com/test2/test/cake/basics.php:307) in [APP/controllers/components/auth.php, line 265]
2010-04-14 20:12:39 Warning: Warning (2): Cannot modify header information - headers already sent by (output started at /home/rogerwu99/moocrunch.com/test2/test/cake/basics.php:307) in [APP/controllers/components/auth.php, line 265]
2010-04-14 20:12:39 Warning: Warning (2): Cannot modify header information - headers already sent by (output started at /home/rogerwu99/moocrunch.com/test2/test/cake/basics.php:307) in [APP/controllers/components/auth.php, line 265]
2010-04-14 20:16:50 Warning: Warning (2): include_once(jsonwrapper/jsonwrapper.php) [<a href='http://php.net/function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:16:50 Warning: Warning (2): include_once() [<a href='http://php.net/function.include'>function.include</a>]: Failed opening 'jsonwrapper/jsonwrapper.php' for inclusion (include_path='/home/rogerwu99/moocrunch.com/test2/test:/home/rogerwu99/moocrunch.com/test2/test/app/:.:/usr/local/php5/lib/php:/usr/local/lib/php') in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:16:50 Warning: Warning (2): Cannot modify header information - headers already sent by (output started at /home/rogerwu99/moocrunch.com/test2/test/cake/basics.php:307) in [APP/controllers/components/auth.php, line 265]
2010-04-14 20:16:51 Warning: Warning (2): include_once(jsonwrapper/jsonwrapper.php) [<a href='http://php.net/function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:16:51 Warning: Warning (2): include_once() [<a href='http://php.net/function.include'>function.include</a>]: Failed opening 'jsonwrapper/jsonwrapper.php' for inclusion (include_path='/home/rogerwu99/moocrunch.com/test2/test:/home/rogerwu99/moocrunch.com/test2/test/app/:.:/usr/local/php5/lib/php:/usr/local/lib/php') in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:16:51 Warning: Warning (2): include_once(jsonwrapper/jsonwrapper.php) [<a href='http://php.net/function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:16:51 Warning: Warning (2): include_once() [<a href='http://php.net/function.include'>function.include</a>]: Failed opening 'jsonwrapper/jsonwrapper.php' for inclusion (include_path='/home/rogerwu99/moocrunch.com/test2/test:/home/rogerwu99/moocrunch.com/test2/test/app/:.:/usr/local/php5/lib/php:/usr/local/lib/php') in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:16:51 Warning: Warning (2): include_once(jsonwrapper/jsonwrapper.php) [<a href='http://php.net/function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:16:51 Warning: Warning (2): include_once() [<a href='http://php.net/function.include'>function.include</a>]: Failed opening 'jsonwrapper/jsonwrapper.php' for inclusion (include_path='/home/rogerwu99/moocrunch.com/test2/test:/home/rogerwu99/moocrunch.com/test2/test/app/:.:/usr/local/php5/lib/php:/usr/local/lib/php') in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:16:51 Warning: Warning (2): Cannot modify header information - headers already sent by (output started at /home/rogerwu99/moocrunch.com/test2/test/cake/basics.php:307) in [APP/controllers/components/auth.php, line 265]
2010-04-14 20:16:51 Warning: Warning (2): Cannot modify header information - headers already sent by (output started at /home/rogerwu99/moocrunch.com/test2/test/cake/basics.php:307) in [APP/controllers/components/auth.php, line 265]
2010-04-14 20:16:51 Warning: Warning (2): include_once(jsonwrapper/jsonwrapper.php) [<a href='http://php.net/function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:16:51 Warning: Warning (2): include_once() [<a href='http://php.net/function.include'>function.include</a>]: Failed opening 'jsonwrapper/jsonwrapper.php' for inclusion (include_path='/home/rogerwu99/moocrunch.com/test2/test:/home/rogerwu99/moocrunch.com/test2/test/app/:.:/usr/local/php5/lib/php:/usr/local/lib/php') in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:16:51 Warning: Warning (2): Cannot modify header information - headers already sent by (output started at /home/rogerwu99/moocrunch.com/test2/test/cake/basics.php:307) in [APP/controllers/components/auth.php, line 265]
2010-04-14 20:16:51 Warning: Warning (2): Cannot modify header information - headers already sent by (output started at /home/rogerwu99/moocrunch.com/test2/test/cake/basics.php:307) in [APP/controllers/components/auth.php, line 265]
2010-04-14 20:17:32 Warning: Warning (2): include_once(jsonwrapper/jsonwrapper.php) [<a href='http://php.net/function.include-once'>function.include-once</a>]: failed to open stream: No such file or directory in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
2010-04-14 20:17:32 Warning: Warning (2): include_once() [<a href='http://php.net/function.include'>function.include</a>]: Failed opening 'jsonwrapper/jsonwrapper.php' for inclusion (include_path='/home/rogerwu99/moocrunch.com/test2/test:/home/rogerwu99/moocrunch.com/test2/test/app/:.:/usr/local/php5/lib/php:/usr/local/lib/php') in [APP/vendors/facebook/facebookapi_php5_restlib.php, line 35]
